,CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index,CASE_ID,Activity
7745,3968,8,2011-11-21 20:20:43,Variant 1,1,3968,8
7746,3968,6,2011-11-21 20:59:31,Variant 1,1,3968,6
7747,3969,1,2011-10-21 18:54:37,Variant 1,1,3969,1
7748,3969,8,2011-10-21 22:00:18,Variant 1,1,3969,8
7749,3969,6,2011-11-08 17:58:24,Variant 1,1,3969,6
7750,3970,1,2012-05-23 17:22:05,Variant 1,1,3970,1
7751,3970,8,2012-05-23 18:06:20,Variant 1,1,3970,8
7752,3970,6,2012-05-23 18:10:45,Variant 1,1,3970,6
7753,3971,1,2012-05-17 17:55:27,Variant 1,1,3971,1
7754,3971,8,2012-05-18 22:24:23,Variant 1,1,3971,8
7755,3971,6,2012-05-29 18:21:16,Variant 1,1,3971,6
7756,3972,1,2011-02-18 01:17:27,Variant 1,1,3972,1
7757,3972,8,2011-02-18 01:17:51,Variant 1,1,3972,8
7758,3972,6,2011-02-28 18:38:43,Variant 1,1,3972,6
7760,3973,8,2011-01-11 23:44:23,Variant 1,1,3973,8
7761,3973,6,2011-01-11 23:45:21,Variant 1,1,3973,6
7762,3979,1,2012-05-25 17:08:50,Variant 1,1,3979,1
7763,3979,8,2012-05-25 21:20:15,Variant 1,1,3979,8
7764,3979,6,2012-05-28 18:22:55,Variant 1,1,3979,6
7765,3980,1,2011-11-17 19:20:43,Variant 1,1,3980,1
7766,3980,8,2011-11-17 19:24:48,Variant 1,1,3980,8
7767,3980,6,2011-11-17 23:44:29,Variant 1,1,3980,6
7768,3982,1,2011-06-01 22:47:06,Variant 1,1,3982,1
7769,3982,8,2011-06-01 22:47:35,Variant 1,1,3982,8
7770,3982,6,2011-06-06 16:44:50,Variant 1,1,3982,6
7771,3984,1,2011-09-19 20:38:09,Variant 1,1,3984,1
7772,3984,8,2011-09-21 16:31:23,Variant 1,1,3984,8
7773,3984,6,2011-10-07 18:59:38,Variant 1,1,3984,6
7774,3985,1,2011-02-23 02:14:10,Variant 1,1,3985,1
7775,3985,8,2011-02-24 00:32:16,Variant 1,1,3985,8
7776,3985,6,2011-02-24 00:32:25,Variant 1,1,3985,6
7777,3986,1,2012-06-05 17:50:29,Variant 1,1,3986,1
7778,3986,8,2012-06-05 17:50:45,Variant 1,1,3986,8
7779,3986,6,2012-06-05 18:31:21,Variant 1,1,3986,6
7780,3987,1,2011-09-21 23:23:23,Variant 5,5,3987,1
7781,3987,1,2011-09-22 16:21:33,Variant 5,5,3987,1
7782,3987,8,2011-09-22 17:30:10,Variant 5,5,3987,8
7783,3987,6,2011-09-22 17:30:20,Variant 5,5,3987,6
7784,3988,1,2011-06-22 15:43:20,Variant 5,5,3988,1
7785,3988,1,2011-06-22 15:43:59,Variant 5,5,3988,1
7786,3988,8,2011-06-22 18:06:02,Variant 5,5,3988,8
7787,3988,6,2011-06-22 18:09:31,Variant 5,5,3988,6
7788,3989,1,2012-01-13 01:46:38,Variant 1,1,3989,1
7789,3989,8,2012-01-13 01:59:28,Variant 1,1,3989,8
7790,3989,6,2012-01-13 17:24:54,Variant 1,1,3989,6
7791,3994,1,2011-03-08 22:11:42,Variant 11,11,3994,1
7792,3994,1,2011-03-08 22:11:58,Variant 11,11,3994,1
7793,3994,8,2011-03-08 23:25:36,Variant 11,11,3994,8
7794,3994,9,2011-03-10 23:42:18,Variant 11,11,3994,9
7795,3994,8,2011-03-11 01:51:42,Variant 11,11,3994,8
7796,3994,6,2011-03-11 01:53:12,Variant 11,11,3994,6
7797,3995,1,2012-02-16 19:45:32,Variant 2,2,3995,1
7798,3995,8,2012-02-16 19:45:41,Variant 2,2,3995,8
7799,3995,9,2012-02-16 19:46:23,Variant 2,2,3995,9
7800,3995,6,2012-02-16 20:19:37,Variant 2,2,3995,6
7801,3996,1,2011-05-06 15:55:49,Variant 1,1,3996,1
7802,3996,8,2011-05-06 15:56:02,Variant 1,1,3996,8
7803,3996,6,2011-05-06 16:55:40,Variant 1,1,3996,6
7804,3998,1,2011-12-23 19:46:09,Variant 1,1,3998,1
7805,3998,8,2011-12-24 00:42:01,Variant 1,1,3998,8
7806,3998,6,2011-12-24 01:09:18,Variant 1,1,3998,6
7807,3999,1,2012-01-20 20:18:12,Variant 1,1,3999,1
7808,3999,8,2012-01-20 20:18:21,Variant 1,1,3999,8
7809,3999,6,2012-01-23 17:06:26,Variant 1,1,3999,6
7810,4000,1,2011-12-01 17:13:46,Variant 1,1,4000,1
7811,4000,8,2011-12-01 17:24:02,Variant 1,1,4000,8
7812,4000,6,2011-12-01 23:08:56,Variant 1,1,4000,6
7813,4001,1,2012-04-26 21:02:41,Variant 1,1,4001,1
7814,4001,8,2012-04-26 21:05:24,Variant 1,1,4001,8
7815,4001,6,2012-04-27 16:02:42,Variant 1,1,4001,6
7816,4002,1,2011-07-21 21:44:42,Variant 1,1,4002,1
7817,4002,8,2011-08-03 15:18:24,Variant 1,1,4002,8
7818,4002,6,2011-08-05 22:23:46,Variant 1,1,4002,6
7819,4003,1,2011-01-20 20:14:36,Variant 5,5,4003,1
7820,4003,1,2011-02-01 20:25:42,Variant 5,5,4003,1
7821,4003,8,2011-02-01 20:26:01,Variant 5,5,4003,8
7822,4003,6,2011-02-01 23:04:02,Variant 5,5,4003,6
7823,4005,1,2011-09-14 15:59:52,Variant 2,2,4005,1
7824,4005,8,2011-09-26 21:33:27,Variant 2,2,4005,8
7825,4005,9,2011-09-27 21:34:48,Variant 2,2,4005,9
7826,4005,6,2011-09-28 16:58:48,Variant 2,2,4005,6
7827,4007,1,2012-05-25 15:13:03,Variant 2,2,4007,1
7828,4007,8,2012-05-25 21:19:52,Variant 2,2,4007,8
7829,4007,9,2012-05-28 16:35:02,Variant 2,2,4007,9
7830,4007,6,2012-05-29 16:40:15,Variant 2,2,4007,6
7831,4010,1,2012-04-02 15:25:01,Variant 6,6,4010,1
7832,4010,8,2012-04-02 15:29:58,Variant 6,6,4010,8
7833,4010,6,2012-04-02 21:16:30,Variant 6,6,4010,6
7834,4010,6,2012-04-02 21:16:32,Variant 6,6,4010,6
7835,4011,1,2011-07-28 17:14:22,Variant 1,1,4011,1
7836,4011,8,2011-08-03 18:25:36,Variant 1,1,4011,8
7837,4011,6,2011-08-29 20:54:28,Variant 1,1,4011,6
7838,4012,1,2012-02-17 22:09:27,Variant 43,43,4012,1
7839,4012,1,2012-02-17 23:43:55,Variant 43,43,4012,1
7840,4012,8,2012-03-06 18:53:13,Variant 43,43,4012,8
7841,4012,9,2012-03-06 20:37:56,Variant 43,43,4012,9
7842,4012,8,2012-03-16 00:38:11,Variant 43,43,4012,8
7843,4012,9,2012-03-16 00:38:28,Variant 43,43,4012,9
7844,4012,6,2012-03-30 22:07:43,Variant 43,43,4012,6
7845,4013,1,2012-05-17 22:28:07,Variant 1,1,4013,1
7846,4013,8,2012-05-22 21:37:35,Variant 1,1,4013,8
7847,4013,6,2012-05-23 20:47:42,Variant 1,1,4013,6
7848,4014,1,2011-01-29 00:19:26,Variant 1,1,4014,1
7849,4014,8,2011-01-29 01:43:57,Variant 1,1,4014,8
7850,4014,6,2011-01-29 01:44:13,Variant 1,1,4014,6
7851,4016,1,2011-01-12 00:01:42,Variant 1,1,4016,1
7852,4016,8,2011-01-18 01:53:50,Variant 1,1,4016,8
7853,4016,6,2011-02-04 01:56:02,Variant 1,1,4016,6
7854,4018,3,2011-10-27 22:55:23,Variant 13,13,4018,3
7855,4018,1,2011-10-27 22:55:40,Variant 13,13,4018,1
7856,4018,8,2011-11-02 18:03:09,Variant 13,13,4018,8
7857,4018,6,2011-11-09 01:51:56,Variant 13,13,4018,6
7858,4020,1,2011-05-23 21:12:36,Variant 1,1,4020,1
7859,4020,8,2011-05-23 21:12:53,Variant 1,1,4020,8
7860,4020,6,2011-05-23 23:29:59,Variant 1,1,4020,6
7861,4021,1,2011-04-14 16:09:20,Variant 1,1,4021,1
7862,4021,8,2011-04-14 16:31:09,Variant 1,1,4021,8
7863,4021,6,2011-04-14 16:31:46,Variant 1,1,4021,6
7864,4023,1,2011-11-14 22:11:11,Variant 1,1,4023,1
7865,4023,8,2011-11-15 01:39:56,Variant 1,1,4023,8
7866,4023,6,2011-11-19 00:12:25,Variant 1,1,4023,6
7867,4025,1,2011-03-01 20:51:37,Variant 8,8,4025,1
7868,4025,8,2011-03-01 20:51:49,Variant 8,8,4025,8
7869,4025,6,2011-03-02 20:04:41,Variant 8,8,4025,6
7870,4025,8,2011-03-02 23:32:35,Variant 8,8,4025,8
7871,4025,6,2011-03-09 23:49:15,Variant 8,8,4025,6
7872,4028,1,2011-11-04 01:51:30,Variant 2,2,4028,1
7873,4028,8,2011-11-07 20:47:37,Variant 2,2,4028,8
7874,4028,9,2011-11-18 18:30:26,Variant 2,2,4028,9
7875,4028,6,2011-11-28 23:10:20,Variant 2,2,4028,6
7876,4029,1,2012-06-14 23:56:12,Variant 1,1,4029,1
7877,4029,8,2012-06-20 15:32:40,Variant 1,1,4029,8
7879,4035,1,2011-05-24 22:38:40,Variant 1,1,4035,1
7880,4035,8,2011-05-24 22:39:29,Variant 1,1,4035,8
7881,4035,6,2011-06-01 20:46:28,Variant 1,1,4035,6
7882,4038,1,2011-01-20 19:39:28,Variant 3,3,4038,1
7883,4038,8,2011-02-04 17:49:42,Variant 3,3,4038,8
7884,4038,9,2011-02-07 22:34:18,Variant 3,3,4038,9
7885,4038,8,2011-02-23 19:33:20,Variant 3,3,4038,8
7886,4038,6,2011-02-23 23:03:28,Variant 3,3,4038,6
7887,4039,1,2011-12-02 19:06:55,Variant 1,1,4039,1
7888,4039,8,2011-12-09 17:08:55,Variant 1,1,4039,8
7889,4039,6,2011-12-12 22:08:17,Variant 1,1,4039,6
7890,4040,1,2011-05-27 17:45:01,Variant 3,3,4040,1
7891,4040,8,2011-05-27 17:49:56,Variant 3,3,4040,8
7892,4040,9,2011-05-27 17:50:10,Variant 3,3,4040,9
7893,4040,8,2011-05-31 15:13:23,Variant 3,3,4040,8
7894,4040,6,2011-05-31 15:16:19,Variant 3,3,4040,6
7895,4041,1,2012-04-11 15:31:35,Variant 1,1,4041,1
7896,4041,8,2012-04-11 16:06:45,Variant 1,1,4041,8
7897,4041,6,2012-04-11 21:06:45,Variant 1,1,4041,6
7898,4042,1,2012-02-03 19:48:29,Variant 4,4,4042,1
7899,4042,6,2012-02-03 19:48:40,Variant 4,4,4042,6
7900,4044,1,2011-04-07 17:13:54,Variant 105,105,4044,1
7901,4044,8,2011-04-07 17:14:10,Variant 105,105,4044,8
7902,4044,8,2011-04-07 17:14:47,Variant 105,105,4044,8
7903,4044,7,2011-04-18 22:12:31,Variant 105,105,4044,7
7904,4044,6,2011-04-27 19:01:31,Variant 105,105,4044,6
7905,4046,1,2012-03-12 20:01:53,Variant 1,1,4046,1
7906,4046,8,2012-03-12 20:02:03,Variant 1,1,4046,8
7907,4046,6,2012-03-13 20:12:21,Variant 1,1,4046,6
7908,4049,1,2011-07-04 22:08:11,Variant 3,3,4049,1
7909,4049,8,2011-07-08 15:28:19,Variant 3,3,4049,8
7910,4049,9,2011-07-08 15:36:02,Variant 3,3,4049,9
7911,4049,8,2011-07-08 22:48:50,Variant 3,3,4049,8
7912,4049,6,2011-07-08 22:49:29,Variant 3,3,4049,6
7913,4052,1,2011-12-30 19:14:07,Variant 1,1,4052,1
7914,4052,8,2012-01-02 18:04:23,Variant 1,1,4052,8
7915,4052,6,2012-01-13 23:28:30,Variant 1,1,4052,6
7916,4055,1,2012-05-17 17:56:43,Variant 1,1,4055,1
7917,4055,8,2012-05-17 20:38:00,Variant 1,1,4055,8
7918,4055,6,2012-05-18 20:11:04,Variant 1,1,4055,6
7919,4056,1,2012-02-15 00:09:55,Variant 4,4,4056,1
7920,4056,6,2012-02-15 00:10:30,Variant 4,4,4056,6
7921,4057,1,2011-05-17 22:32:51,Variant 1,1,4057,1
7922,4057,8,2011-05-17 22:33:01,Variant 1,1,4057,8
7923,4057,6,2011-05-17 22:34:44,Variant 1,1,4057,6
7924,4058,1,2011-09-13 21:51:01,Variant 2,2,4058,1
7925,4058,8,2011-09-28 18:25:54,Variant 2,2,4058,8
7926,4058,9,2011-10-06 20:27:11,Variant 2,2,4058,9
7927,4058,6,2011-10-06 20:43:25,Variant 2,2,4058,6
7928,4063,1,2011-05-02 15:38:49,Variant 1,1,4063,1
7929,4063,8,2011-05-02 15:39:18,Variant 1,1,4063,8
7930,4063,6,2011-05-02 18:16:41,Variant 1,1,4063,6
7931,4064,1,2012-05-31 23:32:58,Variant 2,2,4064,1
7932,4064,8,2012-06-01 15:11:30,Variant 2,2,4064,8
7933,4064,9,2012-06-18 21:39:30,Variant 2,2,4064,9
7935,4070,1,2011-02-11 01:18:25,Variant 1,1,4070,1
7936,4070,8,2011-02-14 19:57:01,Variant 1,1,4070,8
7937,4070,6,2011-02-14 19:58:59,Variant 1,1,4070,6
7938,4071,1,2012-01-13 18:44:29,Variant 1,1,4071,1
7939,4071,8,2012-01-17 00:54:12,Variant 1,1,4071,8
7940,4071,6,2012-01-24 00:00:36,Variant 1,1,4071,6
7941,4076,1,2012-06-28 16:55:14,Variant 1,1,4076,1
7942,4076,8,2012-06-28 18:56:53,Variant 1,1,4076,8
7943,4076,6,2012-06-28 20:57:37,Variant 1,1,4076,6
7944,4080,1,2011-10-14 15:50:40,Variant 7,7,4080,1
7945,4080,6,2011-10-14 17:54:41,Variant 7,7,4080,6
7946,4080,6,2011-10-14 17:54:41,Variant 7,7,4080,6
7947,4081,1,2011-06-28 17:06:59,Variant 5,5,4081,1
7948,4081,1,2011-06-28 17:07:16,Variant 5,5,4081,1
7949,4081,8,2011-06-29 15:32:20,Variant 5,5,4081,8
7950,4081,6,2011-06-29 15:49:44,Variant 5,5,4081,6
7951,4083,1,2011-11-18 23:49:38,Variant 1,1,4083,1
7952,4083,8,2011-11-18 23:53:18,Variant 1,1,4083,8
7953,4083,6,2011-11-21 17:06:41,Variant 1,1,4083,6
7954,4085,1,2011-09-21 18:01:14,Variant 14,14,4085,1
7955,4085,1,2011-09-21 22:26:12,Variant 14,14,4085,1
7956,4085,6,2011-09-21 22:28:13,Variant 14,14,4085,6
7957,4086,1,2012-05-04 23:34:41,Variant 2,2,4086,1
7958,4086,8,2012-05-07 21:53:02,Variant 2,2,4086,8
7959,4086,9,2012-05-07 21:57:44,Variant 2,2,4086,9
7960,4086,6,2012-05-07 23:12:58,Variant 2,2,4086,6
7961,4087,1,2012-01-12 21:00:49,Variant 2,2,4087,1
7962,4087,8,2012-01-13 17:34:29,Variant 2,2,4087,8
7963,4087,9,2012-02-03 20:51:14,Variant 2,2,4087,9
7964,4087,6,2012-02-09 21:02:21,Variant 2,2,4087,6
7965,4089,1,2011-08-02 21:07:34,Variant 2,2,4089,1
7966,4089,8,2011-08-05 20:44:00,Variant 2,2,4089,8
7967,4089,9,2011-08-05 23:07:55,Variant 2,2,4089,9
7968,4089,6,2011-08-25 21:25:36,Variant 2,2,4089,6
7969,4091,1,2011-07-04 22:17:49,Variant 1,1,4091,1
7970,4091,8,2011-07-05 15:25:50,Variant 1,1,4091,8
7971,4091,6,2011-07-05 15:32:20,Variant 1,1,4091,6
7972,4093,1,2012-02-10 01:19:34,Variant 1,1,4093,1
7973,4093,8,2012-02-10 18:51:02,Variant 1,1,4093,8
7974,4093,6,2012-02-10 23:33:04,Variant 1,1,4093,6
7975,4094,1,2011-02-11 01:14:57,Variant 1,1,4094,1
7976,4094,8,2011-02-14 20:03:41,Variant 1,1,4094,8
7977,4094,6,2011-03-02 22:25:05,Variant 1,1,4094,6
7978,4097,1,2011-12-13 17:02:11,Variant 4,4,4097,1
7979,4097,6,2011-12-13 17:02:58,Variant 4,4,4097,6
7980,4100,1,2011-02-25 18:08:23,Variant 3,3,4100,1
7981,4100,8,2011-02-28 19:26:41,Variant 3,3,4100,8
7982,4100,9,2011-02-28 19:27:24,Variant 3,3,4100,9
7983,4100,8,2011-03-03 02:25:05,Variant 3,3,4100,8
7984,4100,6,2011-03-03 02:25:19,Variant 3,3,4100,6
7985,4102,8,2011-11-10 20:59:37,Variant 9,9,4102,8
7986,4102,6,2011-11-11 20:04:56,Variant 9,9,4102,6
7987,4103,1,2011-08-24 22:30:52,Variant 4,4,4103,1
7988,4103,6,2011-08-25 17:59:23,Variant 4,4,4103,6
7989,4104,1,2011-11-18 01:57:00,Variant 1,1,4104,1
7990,4104,8,2011-11-18 18:16:37,Variant 1,1,4104,8
7991,4104,6,2011-11-23 00:56:41,Variant 1,1,4104,6
7992,4109,1,2011-04-14 00:00:26,Variant 1,1,4109,1
7993,4109,8,2011-04-14 00:00:51,Variant 1,1,4109,8
7994,4109,6,2011-04-14 23:45:49,Variant 1,1,4109,6
7995,4110,1,2011-12-28 23:40:31,Variant 4,4,4110,1
7996,4110,6,2011-12-29 01:26:02,Variant 4,4,4110,6
7997,4111,1,2012-03-14 20:09:46,Variant 4,4,4111,1
7998,4111,6,2012-03-14 20:16:13,Variant 4,4,4111,6
7999,4112,8,2011-12-01 01:34:31,Variant 106,106,4112,8
8000,4112,6,2011-12-13 00:38:43,Variant 106,106,4112,6
8001,4112,6,2011-12-13 00:38:44,Variant 106,106,4112,6
8002,4113,1,2011-02-05 00:31:18,Variant 5,5,4113,1
8003,4113,1,2011-02-18 20:48:30,Variant 5,5,4113,1
8004,4113,8,2011-02-18 20:48:37,Variant 5,5,4113,8
8005,4113,6,2011-02-22 00:05:36,Variant 5,5,4113,6
8006,4114,1,2011-10-26 20:54:27,Variant 6,6,4114,1
8007,4114,8,2011-10-26 20:54:39,Variant 6,6,4114,8
8008,4114,6,2011-11-07 19:36:31,Variant 6,6,4114,6
8009,4114,6,2011-11-21 17:42:41,Variant 6,6,4114,6
8010,4115,1,2012-06-21 21:29:54,Variant 1,1,4115,1
8011,4115,8,2012-06-21 21:30:05,Variant 1,1,4115,8
8012,4115,6,2012-06-26 21:38:18,Variant 1,1,4115,6
8013,4116,1,2012-01-03 00:39:13,Variant 1,1,4116,1
8014,4116,8,2012-01-05 19:34:21,Variant 1,1,4116,8
8015,4116,6,2012-01-19 01:14:50,Variant 1,1,4116,6
8016,4117,1,2011-08-04 00:00:11,Variant 4,4,4117,1
8017,4117,6,2011-08-05 00:35:46,Variant 4,4,4117,6
8018,4118,1,2012-01-11 19:29:37,Variant 1,1,4118,1
8019,4118,8,2012-01-11 19:38:55,Variant 1,1,4118,8
8020,4118,6,2012-01-11 19:40:19,Variant 1,1,4118,6
8021,4120,1,2012-06-06 22:57:04,Variant 1,1,4120,1
8022,4120,8,2012-06-06 22:57:12,Variant 1,1,4120,8
8023,4120,6,2012-06-08 17:06:42,Variant 1,1,4120,6
8024,4121,1,2012-03-21 01:05:40,Variant 2,2,4121,1
8025,4121,8,2012-03-21 01:05:48,Variant 2,2,4121,8
8026,4121,9,2012-03-21 23:12:33,Variant 2,2,4121,9
8027,4121,6,2012-04-16 22:20:00,Variant 2,2,4121,6
8028,4122,1,2011-11-09 22:42:12,Variant 1,1,4122,1
8029,4122,8,2011-11-16 23:08:32,Variant 1,1,4122,8
8030,4122,6,2011-11-18 17:29:12,Variant 1,1,4122,6
8031,4123,1,2011-08-02 22:16:52,Variant 1,1,4123,1
8032,4123,8,2011-08-30 15:29:32,Variant 1,1,4123,8
8033,4123,6,2011-09-07 23:33:01,Variant 1,1,4123,6
8034,4124,1,2011-11-15 17:50:50,Variant 2,2,4124,1
8035,4124,8,2011-11-18 19:41:23,Variant 2,2,4124,8
8036,4124,9,2011-11-28 18:42:06,Variant 2,2,4124,9
8037,4124,6,2011-12-16 19:43:37,Variant 2,2,4124,6
8038,4125,1,2011-11-24 18:27:50,Variant 1,1,4125,1
8039,4125,8,2011-11-25 19:51:06,Variant 1,1,4125,8
8040,4125,6,2011-11-26 00:10:05,Variant 1,1,4125,6
8041,4126,1,2011-10-06 16:38:15,Variant 2,2,4126,1
8042,4126,8,2011-10-21 17:00:59,Variant 2,2,4126,8
8043,4126,9,2011-10-24 16:19:54,Variant 2,2,4126,9
8044,4126,6,2011-10-26 17:36:01,Variant 2,2,4126,6
8045,4129,1,2012-04-03 22:18:14,Variant 1,1,4129,1
8046,4129,8,2012-04-03 22:18:23,Variant 1,1,4129,8
8047,4129,6,2012-04-06 17:58:03,Variant 1,1,4129,6
8048,4131,1,2012-05-03 22:59:08,Variant 1,1,4131,1
8049,4131,8,2012-05-03 22:59:34,Variant 1,1,4131,8
8050,4131,6,2012-05-03 23:34:16,Variant 1,1,4131,6
8051,4132,1,2011-12-21 20:21:53,Variant 6,6,4132,1
8052,4132,8,2011-12-21 20:22:09,Variant 6,6,4132,8
8053,4132,6,2011-12-22 00:53:12,Variant 6,6,4132,6
8054,4132,6,2011-12-22 00:53:12,Variant 6,6,4132,6
8055,4133,1,2011-12-19 17:19:43,Variant 1,1,4133,1
8056,4133,8,2011-12-22 23:37:20,Variant 1,1,4133,8
8057,4133,6,2011-12-23 00:26:14,Variant 1,1,4133,6
8058,4134,1,2011-06-30 18:08:34,Variant 5,5,4134,1
8059,4134,1,2011-06-30 18:09:10,Variant 5,5,4134,1
8060,4134,8,2011-06-30 18:14:26,Variant 5,5,4134,8
8061,4134,6,2011-06-30 18:35:13,Variant 5,5,4134,6
8062,4135,1,2012-01-18 20:43:06,Variant 1,1,4135,1
8063,4135,8,2012-01-18 20:43:25,Variant 1,1,4135,8
8064,4135,6,2012-01-20 20:37:43,Variant 1,1,4135,6
8065,4136,1,2012-01-25 00:06:42,Variant 1,1,4136,1
8066,4136,8,2012-01-25 01:45:04,Variant 1,1,4136,8
8067,4136,6,2012-01-30 18:02:45,Variant 1,1,4136,6
8068,4137,1,2011-08-23 15:58:18,Variant 5,5,4137,1
8069,4137,1,2011-08-23 20:15:20,Variant 5,5,4137,1
8070,4137,8,2011-08-23 20:19:54,Variant 5,5,4137,8
8071,4137,6,2011-08-23 20:20:03,Variant 5,5,4137,6
8072,4139,1,2011-09-30 23:14:12,Variant 4,4,4139,1
8073,4139,6,2011-10-04 21:10:35,Variant 4,4,4139,6
8074,4140,1,2011-01-27 23:49:03,Variant 1,1,4140,1
8075,4140,8,2011-01-28 00:12:40,Variant 1,1,4140,8
8076,4140,6,2011-01-28 00:12:53,Variant 1,1,4140,6
8079,4141,6,2011-01-11 20:10:32,Variant 1,1,4141,6
8080,4142,1,2012-06-27 16:07:48,Variant 2,2,4142,1
8081,4142,8,2012-06-28 15:31:56,Variant 2,2,4142,8
8084,4144,1,2011-10-11 21:29:40,Variant 1,1,4144,1
8085,4144,8,2011-10-17 21:33:58,Variant 1,1,4144,8
8086,4144,6,2011-10-21 21:53:18,Variant 1,1,4144,6
8087,4146,1,2011-01-03 23:26:44,Variant 1,1,4146,1
8088,4146,8,2011-01-04 00:52:22,Variant 1,1,4146,8
8089,4146,6,2011-01-04 00:53:39,Variant 1,1,4146,6
8090,4148,1,2011-07-28 15:30:47,Variant 8,8,4148,1
8091,4148,8,2011-07-29 15:43:10,Variant 8,8,4148,8
8092,4148,6,2011-07-29 17:02:04,Variant 8,8,4148,6
8093,4148,8,2011-08-09 15:30:19,Variant 8,8,4148,8
8094,4148,6,2011-08-25 22:35:25,Variant 8,8,4148,6
8095,4151,1,2012-06-27 15:38:52,Variant 1,1,4151,1
8096,4151,8,2012-06-27 15:44:03,Variant 1,1,4151,8
8098,4152,1,2011-06-21 15:42:32,Variant 5,5,4152,1
8099,4152,1,2011-06-21 15:42:47,Variant 5,5,4152,1
8100,4152,8,2011-06-23 18:48:23,Variant 5,5,4152,8
8101,4152,6,2011-06-28 21:59:04,Variant 5,5,4152,6
8102,4153,1,2011-11-04 18:17:14,Variant 3,3,4153,1
8103,4153,8,2011-11-04 22:29:36,Variant 3,3,4153,8
8104,4153,9,2011-11-05 01:07:38,Variant 3,3,4153,9
8105,4153,8,2011-11-09 18:49:30,Variant 3,3,4153,8
8106,4153,6,2011-11-09 22:46:00,Variant 3,3,4153,6
8107,4155,1,2012-05-04 15:07:39,Variant 2,2,4155,1
8108,4155,8,2012-05-09 16:24:58,Variant 2,2,4155,8
8109,4155,9,2012-05-09 18:43:57,Variant 2,2,4155,9
8110,4155,6,2012-05-14 23:24:43,Variant 2,2,4155,6
8111,4158,1,2012-01-16 23:39:21,Variant 1,1,4158,1
8112,4158,8,2012-01-17 00:04:30,Variant 1,1,4158,8
8113,4158,6,2012-01-17 01:03:00,Variant 1,1,4158,6
8114,4159,1,2012-03-28 22:40:13,Variant 1,1,4159,1
8115,4159,8,2012-04-03 15:32:43,Variant 1,1,4159,8
8116,4159,6,2012-04-10 21:40:36,Variant 1,1,4159,6
8117,4163,1,2011-03-04 22:45:21,Variant 1,1,4163,1
8118,4163,8,2011-03-04 22:45:31,Variant 1,1,4163,8
8119,4163,6,2011-03-04 23:06:05,Variant 1,1,4163,6
8120,4164,1,2011-05-10 21:52:19,Variant 3,3,4164,1
8121,4164,8,2011-05-10 21:52:48,Variant 3,3,4164,8
8122,4164,9,2011-05-10 23:15:20,Variant 3,3,4164,9
8123,4164,8,2011-05-11 18:53:42,Variant 3,3,4164,8
8124,4164,6,2011-05-11 18:54:17,Variant 3,3,4164,6
8125,4166,1,2012-04-03 19:00:16,Variant 2,2,4166,1
8126,4166,8,2012-04-03 23:29:17,Variant 2,2,4166,8
8127,4166,9,2012-04-13 20:19:52,Variant 2,2,4166,9
8128,4166,6,2012-04-17 17:59:11,Variant 2,2,4166,6
8129,4170,1,2012-02-27 22:35:06,Variant 1,1,4170,1
8130,4170,8,2012-02-27 22:35:15,Variant 1,1,4170,8
8131,4170,6,2012-02-29 18:09:32,Variant 1,1,4170,6
8132,4171,1,2011-03-09 17:10:36,Variant 20,20,4171,1
8133,4171,8,2011-03-09 17:11:55,Variant 20,20,4171,8
8134,4171,6,2011-03-09 23:21:10,Variant 20,20,4171,6
8135,4171,8,2011-03-14 19:34:45,Variant 20,20,4171,8
8136,4171,9,2011-03-14 19:34:54,Variant 20,20,4171,9
8137,4171,8,2011-03-14 19:35:26,Variant 20,20,4171,8
8138,4171,6,2011-03-14 19:35:30,Variant 20,20,4171,6
8139,4173,1,2012-01-10 19:01:57,Variant 1,1,4173,1
8140,4173,8,2012-01-10 19:02:08,Variant 1,1,4173,8
8141,4173,6,2012-01-11 17:09:54,Variant 1,1,4173,6
8142,4174,1,2011-05-02 16:21:45,Variant 1,1,4174,1
8143,4174,8,2011-05-02 21:18:26,Variant 1,1,4174,8
8144,4174,6,2011-05-06 22:46:44,Variant 1,1,4174,6
8145,4175,1,2011-02-10 18:24:09,Variant 1,1,4175,1
8146,4175,8,2011-02-10 18:24:24,Variant 1,1,4175,8
8147,4175,6,2011-02-10 19:35:08,Variant 1,1,4175,6
8148,4176,1,2011-03-04 01:00:23,Variant 1,1,4176,1
8149,4176,8,2011-03-04 01:00:51,Variant 1,1,4176,8
8150,4176,6,2011-03-22 18:33:24,Variant 1,1,4176,6
8151,4178,3,2011-08-10 20:19:41,Variant 13,13,4178,3
8152,4178,1,2011-08-10 20:22:47,Variant 13,13,4178,1
8153,4178,8,2011-08-31 18:51:15,Variant 13,13,4178,8
8154,4178,6,2011-09-02 21:19:04,Variant 13,13,4178,6
8155,4179,1,2011-02-23 00:08:20,Variant 5,5,4179,1
8156,4179,1,2011-02-23 01:19:22,Variant 5,5,4179,1
8157,4179,8,2011-03-01 16:59:58,Variant 5,5,4179,8
8158,4179,6,2011-03-01 17:06:13,Variant 5,5,4179,6
8159,4181,1,2012-02-09 19:04:23,Variant 3,3,4181,1
8160,4181,8,2012-02-09 19:12:32,Variant 3,3,4181,8
8161,4181,9,2012-02-17 17:02:22,Variant 3,3,4181,9
8162,4181,8,2012-02-22 01:04:37,Variant 3,3,4181,8
