CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index
3392,6,2011/05/25 18:45:29.000,Variant 1,1
3394,1,2012/05/04 16:28:29.000,Variant 1,1
3394,8,2012/05/04 16:31:43.000,Variant 1,1
3394,6,2012/05/04 17:28:51.000,Variant 1,1
3396,1,2011/03/24 19:21:27.000,Variant 1,1
3396,8,2011/03/24 19:41:58.000,Variant 1,1
3396,6,2011/03/24 23:13:39.000,Variant 1,1
3397,1,2011/10/27 22:57:59.000,Variant 1,1
3397,8,2011/10/28 15:33:38.000,Variant 1,1
3397,6,2011/10/28 16:43:32.000,Variant 1,1
3399,1,2012/05/15 23:34:15.000,Variant 1,1
3399,8,2012/05/15 23:34:23.000,Variant 1,1
3399,6,2012/05/16 21:27:06.000,Variant 1,1
3400,1,2011/06/23 22:32:21.000,Variant 5,5
3400,1,2011/06/23 22:32:40.000,Variant 5,5
3400,8,2011/06/27 17:29:08.000,Variant 5,5
3400,6,2011/06/27 17:39:38.000,Variant 5,5
3401,1,2012/06/06 16:40:42.000,Variant 6,6
3401,8,2012/06/07 15:42:04.000,Variant 6,6
3401,6,2012/06/07 22:10:26.000,Variant 6,6
3401,6,2012/06/07 22:10:26.000,Variant 6,6
3402,1,2011/04/13 15:59:07.000,Variant 1,1
3402,8,2011/04/13 16:14:00.000,Variant 1,1
3402,6,2011/04/14 18:39:37.000,Variant 1,1
3404,1,2012/01/02 19:27:38.000,Variant 1,1
3404,8,2012/01/02 19:28:56.000,Variant 1,1
3404,6,2012/01/02 22:21:41.000,Variant 1,1
3405,1,2011/12/23 01:08:10.000,Variant 29,29
3405,9,2011/12/23 01:08:31.000,Variant 29,29
3405,8,2011/12/27 18:02:12.000,Variant 29,29
3405,6,2011/12/27 18:02:43.000,Variant 29,29
3405,6,2011/12/27 18:02:44.000,Variant 29,29
3406,1,2012/06/13 20:17:48.000,Variant 2,2
3406,8,2012/06/14 17:58:14.000,Variant 2,2
3406,9,2012/06/14 18:04:02.000,Variant 2,2
3406,6,2012/06/15 17:38:06.000,Variant 2,2
3408,1,2012/04/20 18:15:01.000,Variant 2,2
3408,8,2012/04/23 16:11:07.000,Variant 2,2
3408,9,2012/04/24 18:50:55.000,Variant 2,2
3408,6,2012/05/14 15:24:06.000,Variant 2,2
3410,1,2012/02/10 01:54:54.000,Variant 26,26
3410,8,2012/02/10 01:55:04.000,Variant 26,26
3410,2,2012/02/14 21:01:48.000,Variant 26,26
3410,6,2012/03/06 19:38:23.000,Variant 26,26
3412,1,2011/09/13 15:44:08.000,Variant 1,1
3412,8,2011/09/13 15:47:47.000,Variant 1,1
3412,6,2011/09/14 15:13:41.000,Variant 1,1
3414,1,2011/03/31 21:42:31.000,Variant 1,1
3414,8,2011/03/31 21:42:42.000,Variant 1,1
3414,6,2011/03/31 21:42:59.000,Variant 1,1
3417,1,2012/03/19 19:13:37.000,Variant 1,1
3417,8,2012/03/19 19:13:48.000,Variant 1,1
3417,6,2012/03/19 20:09:41.000,Variant 1,1
3420,1,2011/09/14 22:42:39.000,Variant 1,1
3420,8,2011/09/26 23:58:21.000,Variant 1,1
3420,6,2011/09/28 18:07:09.000,Variant 1,1
3423,1,2011/07/05 18:25:29.000,Variant 15,15
3423,8,2011/07/05 22:52:10.000,Variant 15,15
3423,9,2011/07/05 22:59:33.000,Variant 15,15
3423,9,2011/07/20 16:39:27.000,Variant 15,15
3423,8,2011/07/21 21:26:15.000,Variant 15,15
3423,6,2011/07/21 21:28:48.000,Variant 15,15
3424,1,2011/11/11 01:38:03.000,Variant 2,2
3424,8,2011/11/14 22:40:06.000,Variant 2,2
3424,9,2011/11/19 00:54:15.000,Variant 2,2
3424,6,2011/12/16 23:03:14.000,Variant 2,2
3425,1,2012/01/03 23:34:30.000,Variant 1,1
3425,8,2012/01/09 20:22:28.000,Variant 1,1
3425,6,2012/01/09 20:27:16.000,Variant 1,1
3429,1,2011/04/04 18:00:31.000,Variant 1,1
3429,8,2011/04/04 18:00:45.000,Variant 1,1
3429,6,2011/04/06 18:47:07.000,Variant 1,1
3430,1,2012/05/09 15:06:33.000,Variant 1,1
3430,8,2012/05/09 15:15:34.000,Variant 1,1
3430,6,2012/05/11 21:51:10.000,Variant 1,1
3431,1,2011/09/19 15:06:37.000,Variant 5,5
3431,1,2011/09/19 15:07:48.000,Variant 5,5
3431,8,2011/09/19 15:27:42.000,Variant 5,5
3431,6,2011/09/19 20:11:53.000,Variant 5,5
3432,1,2012/04/27 22:43:11.000,Variant 2,2
3432,8,2012/04/30 21:33:09.000,Variant 2,2
3432,9,2012/05/03 17:33:52.000,Variant 2,2
3432,6,2012/05/03 20:22:42.000,Variant 2,2
3433,1,2011/01/17 18:18:12.000,Variant 11,11
3433,1,2011/01/27 17:10:17.000,Variant 11,11
3433,8,2011/01/27 17:10:24.000,Variant 11,11
3433,9,2011/01/31 19:34:12.000,Variant 11,11
3433,8,2011/02/01 00:13:36.000,Variant 11,11
3433,6,2011/02/01 00:13:48.000,Variant 11,11
3434,1,2012/05/16 20:44:36.000,Variant 3,3
3434,8,2012/05/16 20:44:48.000,Variant 3,3
3434,9,2012/05/16 20:56:59.000,Variant 3,3
3434,8,2012/05/18 15:06:16.000,Variant 3,3
3434,6,2012/05/18 15:07:38.000,Variant 3,3
3435,1,2011/09/28 15:15:43.000,Variant 5,5
3435,1,2011/09/28 15:16:09.000,Variant 5,5
3435,8,2011/09/30 16:06:18.000,Variant 5,5
3435,6,2011/10/03 17:42:08.000,Variant 5,5
3437,1,2011/11/26 00:42:01.000,Variant 1,1
3437,8,2011/11/26 00:46:26.000,Variant 1,1
3437,6,2011/11/28 17:55:07.000,Variant 1,1
3438,1,2012/02/28 20:28:59.000,Variant 1,1
3438,8,2012/02/29 00:38:48.000,Variant 1,1
3438,6,2012/03/08 01:24:20.000,Variant 1,1
3445,1,2011/05/24 22:58:38.000,Variant 1,1
3445,8,2011/05/24 22:59:05.000,Variant 1,1
3445,6,2011/05/25 18:56:45.000,Variant 1,1
3446,1,2012/02/14 00:29:36.000,Variant 1,1
3446,8,2012/02/14 00:30:02.000,Variant 1,1
3446,6,2012/02/15 18:18:13.000,Variant 1,1
3447,1,2011/11/21 22:28:17.000,Variant 6,6
3447,8,2011/11/22 18:23:42.000,Variant 6,6
3447,6,2011/11/23 19:34:16.000,Variant 6,6
3447,6,2011/11/23 19:34:17.000,Variant 6,6
3450,1,2011/06/15 18:06:19.000,Variant 21,21
3450,8,2011/06/15 18:06:37.000,Variant 21,21
3450,9,2011/06/16 00:02:15.000,Variant 21,21
3450,8,2011/06/16 21:07:06.000,Variant 21,21
3450,6,2011/06/16 21:07:16.000,Variant 21,21
3450,8,2011/07/19 15:54:21.000,Variant 21,21
3450,6,2011/07/19 21:46:37.000,Variant 21,21
3451,3,2011/03/30 22:27:22.000,Variant 13,13
3451,1,2011/03/30 22:29:15.000,Variant 13,13
3451,8,2011/03/30 23:31:14.000,Variant 13,13
3451,6,2011/03/30 23:33:15.000,Variant 13,13
3453,1,2011/02/16 20:44:57.000,Variant 5,5
3453,1,2011/02/16 20:45:11.000,Variant 5,5
3453,8,2011/02/16 20:45:49.000,Variant 5,5
3453,6,2011/02/19 01:24:46.000,Variant 5,5
3455,1,2011/03/31 15:56:52.000,Variant 1,1
3455,8,2011/03/31 15:57:04.000,Variant 1,1
3455,6,2011/03/31 15:58:50.000,Variant 1,1
3456,1,2012/01/14 01:34:37.000,Variant 19,19
3456,1,2012/01/14 01:34:52.000,Variant 19,19
3456,1,2012/01/14 01:34:57.000,Variant 19,19
3456,8,2012/01/16 17:40:11.000,Variant 19,19
3456,6,2012/01/16 23:06:13.000,Variant 19,19
3458,1,2012/02/08 01:01:46.000,Variant 4,4
3458,6,2012/02/08 01:02:54.000,Variant 4,4
3461,1,2012/01/27 19:22:17.000,Variant 1,1
3461,8,2012/01/27 19:22:25.000,Variant 1,1
3461,6,2012/01/27 22:45:47.000,Variant 1,1
3464,1,2011/12/06 20:22:22.000,Variant 3,3
3464,8,2011/12/06 20:22:30.000,Variant 3,3
3464,9,2011/12/07 22:47:31.000,Variant 3,3
3464,8,2011/12/13 23:20:21.000,Variant 3,3
3464,6,2011/12/14 01:21:35.000,Variant 3,3
3466,1,2012/06/18 22:18:28.000,Variant 1,1
3466,8,2012/06/19 16:16:23.000,Variant 1,1
3466,6,2012/06/19 18:54:03.000,Variant 1,1
3467,1,2012/03/30 18:18:01.000,Variant 8,8
3467,8,2012/04/02 15:56:28.000,Variant 8,8
3467,6,2012/04/03 21:56:52.000,Variant 8,8
3467,8,2012/04/16 22:15:31.000,Variant 8,8
3467,6,2012/04/17 15:13:36.000,Variant 8,8
3468,1,2012/04/04 20:24:20.000,Variant 5,5
3468,1,2012/04/04 20:25:15.000,Variant 5,5
3468,8,2012/04/04 20:38:22.000,Variant 5,5
3468,6,2012/04/05 19:24:08.000,Variant 5,5
3469,1,2012/03/06 18:41:41.000,Variant 1,1
3469,8,2012/03/06 18:42:37.000,Variant 1,1
3469,6,2012/03/14 22:27:55.000,Variant 1,1
3470,1,2011/11/15 18:31:22.000,Variant 1,1
3470,8,2011/11/17 21:00:08.000,Variant 1,1
3470,6,2011/11/17 21:00:54.000,Variant 1,1
3471,1,2011/10/21 18:47:32.000,Variant 1,1
3471,8,2011/10/24 23:32:26.000,Variant 1,1
3471,6,2011/10/24 23:40:28.000,Variant 1,1
3472,1,2011/11/30 17:35:44.000,Variant 2,2
3472,8,2011/12/05 17:08:23.000,Variant 2,2
3472,9,2011/12/07 20:33:13.000,Variant 2,2
3472,6,2011/12/12 20:04:55.000,Variant 2,2
3474,1,2012/03/02 19:21:35.000,Variant 1,1
3474,8,2012/03/02 19:21:43.000,Variant 1,1
3474,6,2012/03/02 19:51:21.000,Variant 1,1
3476,1,2011/08/02 22:55:50.000,Variant 5,5
3476,1,2011/08/04 18:57:01.000,Variant 5,5
3476,8,2011/08/04 18:57:13.000,Variant 5,5
3476,6,2011/08/04 19:05:55.000,Variant 5,5
3478,1,2011/12/21 02:04:31.000,Variant 7,7
3478,6,2011/12/21 23:13:43.000,Variant 7,7
3478,6,2011/12/21 23:13:43.000,Variant 7,7
3480,1,2012/05/07 22:59:09.000,Variant 4,4
3480,6,2012/05/07 23:23:01.000,Variant 4,4
3481,3,2011/01/25 22:33:04.000,Variant 13,13
3481,1,2011/01/25 22:33:18.000,Variant 13,13
3481,8,2011/01/25 22:33:28.000,Variant 13,13
3481,6,2011/01/25 22:35:22.000,Variant 13,13
3483,1,2012/01/09 20:04:38.000,Variant 1,1
3483,8,2012/01/09 20:05:05.000,Variant 1,1
3483,6,2012/01/09 22:35:09.000,Variant 1,1
3484,1,2011/12/13 00:15:44.000,Variant 4,4
3484,6,2011/12/13 00:16:05.000,Variant 4,4
3485,1,2012/02/09 17:12:55.000,Variant 6,6
3485,8,2012/02/09 17:14:00.000,Variant 6,6
3485,6,2012/02/09 17:39:32.000,Variant 6,6
3485,6,2012/02/09 17:39:32.000,Variant 6,6
3486,1,2012/06/01 21:06:53.000,Variant 2,2
3486,8,2012/06/04 15:57:51.000,Variant 2,2
3486,9,2012/06/06 17:37:27.000,Variant 2,2
3486,6,2012/06/26 20:20:46.000,Variant 2,2
3487,1,2011/10/20 18:38:24.000,Variant 4,4
3487,6,2011/10/20 22:26:28.000,Variant 4,4
3488,1,2011/06/17 16:02:53.000,Variant 1,1
3488,8,2011/06/17 20:26:52.000,Variant 1,1
3488,6,2011/06/17 20:28:55.000,Variant 1,1
3489,1,2011/05/30 17:40:52.000,Variant 3,3
3489,8,2011/05/30 17:41:27.000,Variant 3,3
3489,9,2011/05/30 17:41:39.000,Variant 3,3
3489,8,2011/05/31 16:34:12.000,Variant 3,3
3489,6,2011/05/31 16:34:20.000,Variant 3,3
3491,1,2012/03/21 19:34:02.000,Variant 4,4
3491,6,2012/03/21 19:50:13.000,Variant 4,4
3492,1,2011/02/18 23:48:56.000,Variant 1,1
3492,8,2011/02/19 00:03:10.000,Variant 1,1
3492,6,2011/02/19 00:30:14.000,Variant 1,1
3493,1,2011/01/12 18:25:58.000,Variant 1,1
3493,8,2011/01/12 18:26:07.000,Variant 1,1
3493,6,2011/01/12 19:18:40.000,Variant 1,1
3494,1,2011/07/08 18:52:52.000,Variant 1,1
3494,8,2011/07/11 15:13:05.000,Variant 1,1
3494,6,2011/07/11 18:09:54.000,Variant 1,1
3495,1,2012/06/27 15:55:50.000,Variant 1,1
3495,8,2012/06/27 15:56:01.000,Variant 1,1
3495,6,2012/06/28 16:50:39.000,Variant 1,1
3496,1,2011/11/17 18:41:06.000,Variant 1,1
3496,8,2011/11/18 18:29:24.000,Variant 1,1
3496,6,2011/11/23 22:24:08.000,Variant 1,1
3499,1,2011/02/16 22:11:00.000,Variant 1,1
3499,8,2011/02/17 00:28:45.000,Variant 1,1
3499,6,2011/02/18 02:06:35.000,Variant 1,1
3500,1,2011/03/15 22:26:37.000,Variant 20,20
3500,8,2011/03/15 22:27:11.000,Variant 20,20
3500,6,2011/03/15 22:52:55.000,Variant 20,20
3500,8,2011/03/23 17:42:23.000,Variant 20,20
3500,9,2011/03/23 18:55:21.000,Variant 20,20
3500,8,2011/04/09 00:09:08.000,Variant 20,20
3500,6,2011/04/09 00:09:16.000,Variant 20,20
3501,1,2012/01/18 19:28:45.000,Variant 1,1
3501,8,2012/01/18 19:29:00.000,Variant 1,1
3501,6,2012/01/18 23:12:25.000,Variant 1,1
3502,1,2011/10/17 16:53:07.000,Variant 7,7
3502,6,2011/10/24 16:33:51.000,Variant 7,7
3502,6,2011/10/24 16:33:52.000,Variant 7,7
3503,1,2012/03/23 01:45:48.000,Variant 1,1
3503,8,2012/03/23 02:00:39.000,Variant 1,1
3503,6,2012/03/27 17:51:31.000,Variant 1,1
3504,1,2010/12/30 17:19:54.000,Variant 11,11
3504,1,2011/01/12 00:16:45.000,Variant 11,11
3504,8,2011/01/12 00:16:52.000,Variant 11,11
3504,9,2011/01/17 22:29:46.000,Variant 11,11
3504,8,2011/01/24 18:49:04.000,Variant 11,11
3504,6,2011/01/24 18:49:18.000,Variant 11,11
3505,1,2010/12/29 02:31:43.000,Variant 1,1
3505,8,2011/01/18 00:44:13.000,Variant 1,1
3505,6,2011/01/18 00:44:41.000,Variant 1,1
3506,1,2011/01/25 19:24:05.000,Variant 3,3
3506,8,2011/01/25 19:27:28.000,Variant 3,3
3506,9,2011/02/07 20:46:48.000,Variant 3,3
3506,8,2011/02/23 23:17:33.000,Variant 3,3
3506,6,2011/02/23 23:17:44.000,Variant 3,3
3507,1,2011/11/09 01:29:55.000,Variant 6,6
3507,8,2011/11/14 18:11:29.000,Variant 6,6
3507,6,2011/11/14 18:50:48.000,Variant 6,6
3507,6,2011/11/14 18:50:49.000,Variant 6,6
3509,1,2011/05/13 18:53:59.000,Variant 23,23
3509,8,2011/05/13 18:55:03.000,Variant 23,23
3509,8,2011/05/18 17:26:56.000,Variant 23,23
3509,9,2011/05/18 17:27:03.000,Variant 23,23
3509,8,2011/05/23 17:51:06.000,Variant 23,23
3509,6,2011/05/23 17:51:17.000,Variant 23,23
3512,1,2011/09/30 17:33:16.000,Variant 1,1
3512,8,2011/10/04 21:13:35.000,Variant 1,1
3512,6,2011/10/10 16:25:51.000,Variant 1,1
3513,1,2011/11/17 19:16:28.000,Variant 1,1
3513,8,2011/11/22 20:48:39.000,Variant 1,1
3513,6,2011/12/13 20:36:04.000,Variant 1,1
3515,1,2011/10/20 18:59:39.000,Variant 1,1
3515,8,2011/10/21 16:35:28.000,Variant 1,1
3515,6,2011/11/04 17:32:02.000,Variant 1,1
3518,1,2011/11/25 22:24:41.000,Variant 1,1
3518,8,2011/11/26 00:11:55.000,Variant 1,1
3518,6,2011/11/28 20:49:52.000,Variant 1,1
3519,1,2012/06/08 14:56:21.000,Variant 4,4
3519,6,2012/06/08 15:05:45.000,Variant 4,4
3520,1,2012/01/25 23:18:19.000,Variant 1,1
3520,8,2012/01/25 23:18:29.000,Variant 1,1
3520,6,2012/01/26 19:23:54.000,Variant 1,1
3521,1,2012/06/07 18:14:21.000,Variant 1,1
3521,8,2012/06/07 21:41:26.000,Variant 1,1
3521,6,2012/06/07 21:41:50.000,Variant 1,1
3524,1,2011/03/03 19:19:56.000,Variant 1,1
3524,8,2011/03/03 19:20:59.000,Variant 1,1
3524,6,2011/03/04 01:51:03.000,Variant 1,1
3525,1,2012/05/24 23:19:45.000,Variant 2,2
3525,8,2012/05/28 15:04:06.000,Variant 2,2
3525,9,2012/06/04 20:10:08.000,Variant 2,2
3525,6,2012/06/12 16:37:07.000,Variant 2,2
3526,1,2011/05/03 18:15:12.000,Variant 3,3
3526,8,2011/05/03 18:18:59.000,Variant 3,3
3526,9,2011/05/11 22:20:58.000,Variant 3,3
3526,8,2011/05/25 15:20:28.000,Variant 3,3
3526,6,2011/05/25 15:20:37.000,Variant 3,3
3531,1,2012/03/05 23:42:14.000,Variant 2,2
3531,8,2012/03/06 17:43:50.000,Variant 2,2
3531,9,2012/03/12 22:49:28.000,Variant 2,2
3531,6,2012/03/28 16:25:23.000,Variant 2,2
3533,1,2011/06/21 21:00:31.000,Variant 19,19
3533,1,2011/06/21 21:00:46.000,Variant 19,19
3533,1,2011/06/28 16:15:31.000,Variant 19,19
3533,8,2011/06/28 20:50:10.000,Variant 19,19
3533,6,2011/06/28 21:35:04.000,Variant 19,19
3534,1,2011/04/21 18:02:49.000,Variant 1,1
3534,8,2011/04/21 18:04:27.000,Variant 1,1
3534,6,2011/04/26 17:19:16.000,Variant 1,1
3536,1,2012/04/02 16:47:25.000,Variant 1,1
3536,8,2012/04/02 16:47:34.000,Variant 1,1
3536,6,2012/04/02 17:38:03.000,Variant 1,1
3538,1,2011/05/18 23:47:14.000,Variant 1,1
3538,8,2011/05/20 16:39:55.000,Variant 1,1
3538,6,2011/05/20 20:54:42.000,Variant 1,1
3540,1,2011/08/30 22:49:10.000,Variant 4,4
3540,6,2011/08/30 23:58:44.000,Variant 4,4
3544,1,2011/10/18 17:04:31.000,Variant 1,1
3544,8,2011/10/21 22:43:42.000,Variant 1,1
3544,6,2011/11/02 20:43:39.000,Variant 1,1
3547,1,2012/06/19 14:58:15.000,Variant 1,1
3547,8,2012/06/19 18:53:21.000,Variant 1,1
3547,6,2012/06/19 22:13:19.000,Variant 1,1
3549,1,2011/08/11 20:14:48.000,Variant 38,38
3549,8,2011/08/11 20:15:38.000,Variant 38,38
3549,9,2011/08/11 20:19:12.000,Variant 38,38
3549,8,2011/08/12 16:25:18.000,Variant 38,38
3549,9,2011/08/12 17:57:04.000,Variant 38,38
3549,6,2011/09/05 18:41:55.000,Variant 38,38
3549,6,2011/09/05 18:41:57.000,Variant 38,38
3555,1,2011/11/04 19:29:10.000,Variant 2,2
3555,8,2011/11/04 19:29:22.000,Variant 2,2
3555,9,2011/11/07 19:21:41.000,Variant 2,2
3555,6,2011/12/02 22:32:44.000,Variant 2,2
3556,1,2012/02/08 18:00:58.000,Variant 1,1
3556,8,2012/02/08 22:34:11.000,Variant 1,1
3556,6,2012/02/08 22:34:47.000,Variant 1,1
3557,3,2011/09/05 17:13:15.000,Variant 48,48
3557,8,2011/09/16 23:19:23.000,Variant 48,48
3557,6,2011/10/06 16:50:50.000,Variant 48,48
3558,1,2012/04/19 22:50:21.000,Variant 1,1
3558,8,2012/04/19 22:50:37.000,Variant 1,1
3558,6,2012/04/23 18:16:11.000,Variant 1,1
3559,1,2011/10/03 22:56:49.000,Variant 1,1
3559,8,2011/10/04 21:00:18.000,Variant 1,1
3559,6,2011/10/11 00:16:46.000,Variant 1,1
3560,1,2012/03/06 17:40:46.000,Variant 1,1
3560,8,2012/03/07 01:31:34.000,Variant 1,1
3560,6,2012/03/07 01:38:18.000,Variant 1,1
3561,1,2012/03/29 23:37:28.000,Variant 2,2
3561,8,2012/03/29 23:37:35.000,Variant 2,2
3561,9,2012/04/06 17:02:45.000,Variant 2,2
3561,6,2012/04/16 22:26:18.000,Variant 2,2
3564,1,2012/01/09 17:34:27.000,Variant 1,1
3564,8,2012/01/13 17:32:31.000,Variant 1,1
3564,6,2012/01/16 18:02:38.000,Variant 1,1
3568,1,2011/09/06 23:36:29.000,Variant 2,2
3568,8,2011/09/21 15:08:40.000,Variant 2,2
3568,9,2011/10/18 16:41:28.000,Variant 2,2
3568,6,2011/10/18 21:15:43.000,Variant 2,2
3570,1,2011/03/16 18:53:16.000,Variant 1,1
3570,8,2011/03/22 02:10:45.000,Variant 1,1
3570,6,2011/03/22 03:06:26.000,Variant 1,1
3572,8,2012/01/13 20:39:49.000,Variant 9,9
3572,6,2012/01/17 22:43:42.000,Variant 9,9
3573,1,2012/04/12 18:47:51.000,Variant 4,4
3573,6,2012/04/12 18:50:29.000,Variant 4,4
3574,1,2011/08/03 20:13:38.000,Variant 1,1
3574,8,2011/08/04 16:24:12.000,Variant 1,1
3574,6,2011/08/04 16:37:46.000,Variant 1,1
3575,1,2011/03/22 18:40:25.000,Variant 1,1
3575,8,2011/03/22 18:41:13.000,Variant 1,1
3575,6,2011/03/29 21:40:45.000,Variant 1,1
3576,1,2011/09/21 15:06:26.000,Variant 1,1
3576,8,2011/09/21 15:14:19.000,Variant 1,1
3576,6,2011/09/21 16:08:31.000,Variant 1,1
3577,1,2011/04/20 23:25:19.000,Variant 1,1
3577,8,2011/04/21 16:25:44.000,Variant 1,1
3577,6,2011/04/21 20:41:00.000,Variant 1,1
3578,1,2011/04/08 18:37:29.000,Variant 97,97
3578,8,2011/04/08 18:38:01.000,Variant 97,97
3578,8,2011/04/22 21:54:48.000,Variant 97,97
3578,9,2011/04/22 22:50:11.000,Variant 97,97
3578,9,2011/04/26 15:24:16.000,Variant 97,97
3578,8,2011/04/28 22:18:57.000,Variant 97,97
3578,6,2011/04/28 22:19:10.000,Variant 97,97
3579,1,2011/04/22 15:20:01.000,Variant 8,8
3579,8,2011/04/22 15:20:34.000,Variant 8,8
3579,6,2011/04/22 15:43:51.000,Variant 8,8
3579,8,2011/04/22 17:13:26.000,Variant 8,8
3579,6,2011/04/26 20:31:36.000,Variant 8,8
3581,1,2012/03/12 18:59:56.000,Variant 1,1
3581,8,2012/03/12 19:09:54.000,Variant 1,1
3581,6,2012/03/12 19:32:23.000,Variant 1,1
3584,1,2011/11/04 01:03:49.000,Variant 1,1
3584,8,2011/11/04 01:04:03.000,Variant 1,1
3584,6,2011/11/19 01:30:37.000,Variant 1,1
3585,1,2012/03/15 17:10:20.000,Variant 1,1
3585,8,2012/03/15 17:12:19.000,Variant 1,1
3585,6,2012/04/04 17:59:49.000,Variant 1,1
3587,1,2011/08/29 22:35:13.000,Variant 1,1
3587,8,2011/08/30 22:36:17.000,Variant 1,1
3587,6,2011/08/31 22:54:13.000,Variant 1,1
3588,1,2012/03/02 17:06:31.000,Variant 1,1
3588,8,2012/03/02 17:51:19.000,Variant 1,1
3588,6,2012/03/02 18:06:10.000,Variant 1,1
3591,1,2012/04/12 15:48:54.000,Variant 1,1
3591,8,2012/04/12 15:49:11.000,Variant 1,1
3591,6,2012/04/12 17:32:05.000,Variant 1,1
3593,8,2011/12/06 01:59:36.000,Variant 17,17
3593,9,2011/12/09 20:25:31.000,Variant 17,17
3593,6,2011/12/22 22:37:32.000,Variant 17,17
3594,1,2011/12/13 20:47:21.000,Variant 1,1
3594,8,2012/01/16 17:28:37.000,Variant 1,1
3594,6,2012/01/21 02:25:45.000,Variant 1,1
3598,1,2011/05/25 20:57:03.000,Variant 1,1
3598,8,2011/05/25 20:57:36.000,Variant 1,1
3598,6,2011/05/27 18:55:35.000,Variant 1,1
3602,1,2011/07/13 23:54:00.000,Variant 1,1
3602,8,2011/07/19 17:13:58.000,Variant 1,1
3602,6,2011/07/19 17:17:21.000,Variant 1,1
3604,1,2012/04/23 18:38:20.000,Variant 2,2
3604,8,2012/04/23 18:38:30.000,Variant 2,2
3604,9,2012/04/24 16:05:13.000,Variant 2,2
3604,6,2012/04/24 18:22:10.000,Variant 2,2
3605,1,2011/07/07 17:07:06.000,Variant 98,98
3605,1,2011/07/07 21:03:50.000,Variant 98,98
3605,1,2011/07/08 20:39:05.000,Variant 98,98
3605,1,2011/07/08 20:39:05.000,Variant 98,98
3605,6,2011/07/11 15:13:26.000,Variant 98,98
3605,8,2011/07/18 15:22:16.000,Variant 98,98
3605,6,2011/07/18 17:22:44.000,Variant 98,98
3606,3,2011/08/08 21:32:09.000,Variant 33,33
3606,1,2011/08/10 20:27:20.000,Variant 33,33
3606,1,2011/08/10 20:27:21.000,Variant 33,33
3606,8,2011/08/29 22:20:26.000,Variant 33,33
3606,6,2011/08/31 16:17:25.000,Variant 33,33
3609,1,2011/07/07 20:45:19.000,Variant 1,1
3609,8,2011/07/07 20:50:49.000,Variant 1,1
3609,6,2011/07/07 20:53:56.000,Variant 1,1
3610,1,2011/06/22 15:50:04.000,Variant 5,5
3610,1,2011/06/22 15:50:18.000,Variant 5,5
3610,8,2011/06/22 16:23:19.000,Variant 5,5
3610,6,2011/06/22 18:52:06.000,Variant 5,5
3611,3,2011/01/30 00:17:27.000,Variant 13,13
3611,1,2011/01/31 17:17:07.000,Variant 13,13
3611,8,2011/01/31 18:01:24.000,Variant 13,13
3611,6,2011/01/31 18:09:31.000,Variant 13,13
3612,1,2011/09/15 15:42:00.000,Variant 1,1
3612,8,2011/09/15 15:42:07.000,Variant 1,1
3612,6,2011/09/19 15:32:53.000,Variant 1,1
3617,1,2011/08/02 20:53:16.000,Variant 4,4
3617,6,2011/08/02 21:34:54.000,Variant 4,4
3618,1,2012/01/10 18:11:10.000,Variant 1,1
3618,8,2012/01/10 18:11:22.000,Variant 1,1
3618,6,2012/01/11 18:46:42.000,Variant 1,1
3622,1,2012/01/30 20:28:04.000,Variant 4,4
3622,6,2012/01/30 20:34:55.000,Variant 4,4
3623,1,2011/12/19 17:21:54.000,Variant 7,7
3623,6,2011/12/29 18:59:21.000,Variant 7,7
3623,6,2011/12/29 18:59:22.000,Variant 7,7
3626,1,2011/12/07 20:03:21.000,Variant 1,1
3626,8,2011/12/07 20:14:12.000,Variant 1,1
3626,6,2011/12/16 19:53:23.000,Variant 1,1
3627,1,2011/07/15 15:06:58.000,Variant 1,1
3627,8,2011/07/15 15:07:38.000,Variant 1,1
3627,6,2011/07/15 16:23:48.000,Variant 1,1
3628,1,2011/11/22 19:57:31.000,Variant 1,1
3628,8,2011/11/22 20:03:36.000,Variant 1,1
3628,6,2011/11/23 00:00:19.000,Variant 1,1
3629,1,2012/03/20 01:55:08.000,Variant 1,1
3629,8,2012/03/20 20:48:10.000,Variant 1,1
3629,6,2012/03/22 18:36:19.000,Variant 1,1
3630,1,2011/11/12 00:04:29.000,Variant 2,2
3630,8,2011/11/18 22:30:23.000,Variant 2,2
3630,9,2011/11/18 22:35:49.000,Variant 2,2
3630,6,2011/12/02 17:28:14.000,Variant 2,2
3631,1,2011/01/05 20:21:53.000,Variant 1,1
3631,8,2011/01/12 00:48:08.000,Variant 1,1
3631,6,2011/01/12 00:49:14.000,Variant 1,1
3633,1,2012/06/29 15:02:18.000,Variant 1,1
3633,8,2012/06/29 22:28:20.000,Variant 1,1
3633,6,2012/06/29 23:31:17.000,Variant 1,1
3635,1,2012/05/22 15:13:58.000,Variant 1,1
3635,8,2012/05/22 15:14:05.000,Variant 1,1
3635,6,2012/05/23 16:08:29.000,Variant 1,1
3637,1,2012/06/08 18:54:52.000,Variant 2,2
3637,8,2012/06/12 15:58:27.000,Variant 2,2
3637,9,2012/06/12 17:52:55.000,Variant 2,2
3637,6,2012/06/14 16:34:08.000,Variant 2,2
3640,1,2012/05/08 22:08:03.000,Variant 1,1
3640,8,2012/05/08 22:08:17.000,Variant 1,1
